word,count,sqrt_count,tf_score,char_freq_score
folic,69,8.306623862918075,0.9452947358795465,54.33956159508209
vigor,18,4.242640687119285,0.48281299044559817,54.34765024670387
inane,31,5.5677643628300215,0.6336122147406381,74.92517997249857
levis,14,3.7416573867739413,0.425801034156819,73.31553829976542
ivies,11,3.3166247903554,0.37743227657225215,46.315619186281644
hymen,28,5.291502622129181,0.602173597377063,51.84825689557551
sting,174,13.19090595827292,1.5011265912138143,53.35274609722558
sines,8,2.8284271247461903,0.32187532696373217,58.35962145110409
farce,48,6.928203230275509,0.7884303118526436,75.24872603736955
kicks,179,13.379088160259652,1.5225417471014422,39.246137668850594
plies,68,8.246211251235321,0.9384197738315623,76.57526490334061
pinto,47,6.855654600401044,0.7801742695606897,58.81258594192347
bingo,36,6.0,0.6828006791780765,52.77845183207958
parry,61,7.810249675906654,0.8888072972099026,36.9166060017795
bebop,47,6.855654600401044,0.7801742695606897,53.57922834263527
usher,123,11.090536506409418,1.2621043098376004,72.53902774407506
roach,81,9.0,1.024201018767115,66.07619509827711
dorms,20,4.47213595499958,0.5089295779084014,54.930033163471634
halls,123,11.090536506409418,1.2621043098376004,46.25899862492921
frats,3,1.7320508075688772,0.1971075779631609,62.8245571463237
brats,10,3.1622776601683795,0.35986755568543805,63.89225916039796
meals,54,7.3484692283495345,0.8362566300060431,82.96529968454257
yeast,89,9.433981132056603,1.0735881207202347,83.53150529806682
focal,86,9.273618495495704,1.0553388345271397,61.27962468656474
duped,13,3.605551275463989,0.410312143283032,47.917172207393016
vitro,62,7.874007874011811,0.8960629873714645,59.05524549057671
hyena,46,6.782329983125268,0.7718299198146276,73.0647900994904
femur,20,4.47213595499958,0.5089295779084014,60.859014802232466
locus,19,4.358898943540674,0.4960431931863621,59.38688020706947
putty,23,4.795831523312719,0.5457661702235923,23.675483296934402
swank,37,6.082762530298219,0.6922190644944299,54.371916201569185
wills,116,10.770329614269007,1.2256647292657716,37.40192509908597
dinky,6,2.449489742783178,0.27875221000201433,41.43816225835153
cocoa,67,8.18535277187245,0.93149407199111,27.71172045619995
deans,6,2.449489742783178,0.27875221000201433,83.85505136293779
frets,12,3.4641016151377544,0.3942151559263218,66.4968049826094
lawns,14,3.7416573867739413,0.425801034156819,59.16848661328156
conic,10,3.1622776601683795,0.35986755568543805,45.27218312707271
wring,2,1.4142135623730951,0.16093766348186608,44.471406616517015
riven,6,2.449489742783178,0.27875221000201433,69.24694653401278
loony,9,3.0,0.34140033958903826,22.316589824476257
spiel,12,3.4641016151377544,0.3942151559263218,76.57526490334061
casus,80,8.94427190999916,1.0178591558168029,46.44503761223004
belli,94,9.695359714832659,1.1033330330272502,53.59540564587883
smelt,14,3.7416573867739413,0.425801034156819,65.58278734934885
spurs,426,20.639767440550294,2.348807871080882,31.08468818247998
asses,29,5.385164807134504,0.6128323646328858,55.60947989970072
kaput,4,2.0,0.22760022639269217,55.86022809997572
lapin,3,1.7320508075688772,0.1971075779631609,66.07619509827711
lordy,34,5.830951894845301,0.663562985675844,49.138558602280995
sieve,14,3.7416573867739413,0.425801034156819,37.58796408638679
krill,33,5.744562646538029,0.6537318794395292,34.56280837984308
skips,17,4.123105625617661,0.46920988691578114,29.968454258675077
bocce,19,4.358898943540674,0.4960431931863621,52.29313273477311
domed,22,4.69041575982343,0.533769844405832,53.207150368033645
truss,86,9.273618495495704,1.0553388345271397,34.36868074092049
rabid,21,4.58257569495584,0.521497632816799,66.32694329855212
epoxy,13,3.605551275463989,0.410312143283032,59.055245490576716
fines,64,8.0,0.9104009055707687,73.43686807409205
debts,58,7.615773105863909,0.8666758415250011,62.881177707676116
writs,10,3.1622776601683795,0.35986755568543805,56.00582382916767
elide,3,1.7320508075688772,0.1971075779631609,35.84890398770525
hates,71,8.426149773176359,0.9588967979968356,83.43444147860549
vault,592,24.331050121192877,2.7688762579777197,57.39707190811291
ivory,176,13.2664991614216,1.5097291062890086,55.51241608023942
paled,8,2.8284271247461903,0.32187532696373217,75.50756288926634
robes,18,4.242640687119285,0.48281299044559817,77.40839602038339
greet,25,5.0,0.5690005659817304,25.657202944269187
dinar,37,6.082762530298219,0.6922190644944299,69.91830461862007
dicky,18,4.242640687119285,0.48281299044559817,39.63439294669578
gules,73,8.54400374531753,0.9723085933671399,68.71309552697565
gully,39,6.244997998398398,0.7106814791286925,22.462185553668196
capon,9,3.0,0.34140033958903826,62.92970961740677
sager,10,3.1622776601683795,0.35986755568543805,84.84995551241607
grunt,84,9.16515138991168,1.042995265633598,43.589743589743584
ditch,66,8.12403840463596,0.9245164900590352,44.608913694087185
snide,20,4.47213595499958,0.5089295779084014,76.91498827145514
gamut,8,2.8284271247461903,0.32187532696373217,55.67418911267491
leech,57,7.54983443527075,0.8591720133474829,21.143735339318937
skits,17,4.123105625617661,0.46920988691578114,33.25244681711558
hobos,6,2.449489742783178,0.27875221000201433,24.710830704521552
sabra,20,4.47213595499958,0.5089295779084014,30.43759605273801
filly,3,1.7320508075688772,0.1971075779631609,27.93011404998786
tenet,20,4.47213595499958,0.5089295779084014,10.531424411550592
xylem,22,4.69041575982343,0.533769844405832,48.38631400145595
palms,58,7.615773105863909,0.8666758415250011,58.62654695462265
beths,2,1.4142135623730951,0.16093766348186608,61.44139771900025
pence,24,4.898979485566356,0.5575044200040287,20.75548006147375
kayak,33,5.744562646538029,0.6537318794395292,6.203995793901155
lupus,61,7.810249675906654,0.8888072972099026,28.075709779179807
feign,6,2.449489742783178,0.27875221000201433,62.921620965785
plebs,11,3.3166247903554,0.37743227657225215,61.52228423521798
gable,47,6.855654600401044,0.7801742695606897,71.67354202054517
homme,20,4.47213595499958,0.5089295779084014,53.19906171641187
civet,7,2.6457513110645907,0.3010867986885315,64.95996117447221
amour,69,8.306623862918075,0.9452947358795465,72.70888942813232
risks,100,10.0,1.1380011319634609,35.73566286500041
galls,1,1.0,0.11380011319634609,45.19129661085496
sheds,38,6.164414002968976,0.7015110113270104,43.096335840815335
bueno,49,7.0,0.7966007923744226,72.10224055649921
fanny,191,13.820274961085254,1.5727488549761295,34.206907708485
soggy,19,4.358898943540674,0.4960431931863621,37.9681307126102
eared,29,5.385164807134504,0.6128323646328858,45.54719728221305
narco,11,3.3166247903554,0.37743227657225215,68.69691822373208
fader,9,3.0,0.34140033958903826,75.87155221224621
porgy,13,3.605551275463989,0.410312143283032,43.62209819623068
aegis,33,5.744562646538029,0.6537318794395292,92.80918870824233
lamas,19,4.358898943540674,0.4960431931863621,28.455876405403217
leash,15,3.872983346207417,0.44074594320596727,83.15942732346517
tweak,30,5.477225575051661,0.6233088904428009,70.638194612958
hades,182,13.490737563232042,1.5352474617980045,81.2343282374828
hedge,84,9.16515138991168,1.042995265633598,17.333980425463075
dimly,5,2.23606797749979,0.2544647889542007,43.41988190568632
heady,4,2.0,0.22760022639269217,71.8838469627113
synod,8,2.8284271247461903,0.32187532696373217,51.71883846962711
mower,61,7.810249675906654,0.8888072972099026,66.82035104748037
banal,4,2.0,0.22760022639269217,20.85254388093505
roper,45,6.708203932499369,0.7633943668626022,53.97557227210223
rouse,46,6.782329983125268,0.7718299198146276,86.02280999757339
algae,73,8.54400374531753,0.9723085933671399,42.829410337296764
hokey,14,3.7416573867739413,0.425801034156819,61.47375232548733
pokey,14,3.7416573867739413,0.425801034156819,61.829652996845425
wager,38,6.164414002968976,0.7015110113270104,73.48539998382269
sling,30,5.477225575051661,0.6233088904428009,53.077731942085244
quoth,38,6.164414002968976,0.7015110113270104,44.8273072878751
malls,41,6.4031242374328485,0.7286762630301253,46.06487098600662
altos,42,6.48074069840786,0.7375090250749815,75.58844940548408
boson,18,4.242640687119285,0.48281299044559817,27.33155382997654
patsy,58,7.615773105863909,0.8666758415250011,59.19275256814689
cults,30,5.477225575051661,0.6233088904428009,49.54299118336972
geoid,4,2.0,0.22760022639269217,77.26280029119145
pared,14,3.7416573867739413,0.425801034156819,78.2657930922915
faire,98,9.899494936611665,1.1265636443730624,88.51411469707999
limey,5,2.23606797749979,0.2544647889542007,66.67475531828843
sheik,33,5.744562646538029,0.6537318794395292,71.42279382027014
viola,111,10.535653752852738,1.1989585896721502,73.67952762274528
xenon,67,8.18535277187245,0.93149407199111,49.09811534417212
altho,5,2.23606797749979,0.2544647889542007,66.1409043112513
pesky,27,5.196152422706632,0.5913227338894826,57.79341583757987
dicks,37,6.082762530298219,0.6922190644944299,48.98487422146728
burry,4,2.0,0.22760022639269217,22.211437353393187
gland,75,8.660254037844387,0.9855378898158045,52.010029928011
unite,76,8.717797887081348,0.9920863863727242,77.31133220092211
degas,48,6.928203230275509,0.7884303118526436,80.16662622340854
voter,167,12.922847983320086,1.4706215633209987,69.66755641834506
boule,6,2.449489742783178,0.27875221000201433,72.84639650570249
privy,120,10.954451150103322,1.2466177808856018,42.384534498099164
chaff,11,3.3166247903554,0.37743227657225215,36.908517350157716
prong,14,3.7416573867739413,0.425801034156819,46.14575750222438
caged,19,4.358898943540674,0.4960431931863621,71.53603494297501
jello,16,4.0,0.45520045278538435,49.5510798349915
bites,34,5.830951894845301,0.663562985675844,75.52374019250989
sooty,5,2.23606797749979,0.2544647889542007,29.418425948394404
beers,30,5.477225575051661,0.6233088904428009,31.56191862816468
fused,22,4.69041575982343,0.533769844405832,65.81735824638032
mitre,8,2.8284271247461903,0.32187532696373217,72.97581493165089
ovary,15,3.872983346207417,0.44074594320596727,62.45247917172207
boner,28,5.291502622129181,0.602173597377063,70.58157405160559
casas,25,5.0,0.5690005659817304,8.986491951791635
stave,35,5.916079783099616,0.6732505489953509,80.5306155463884
hawks,1116,33.406586176980134,3.80167328844383,51.751193076114205
mulch,3,1.7320508075688772,0.1971075779631609,36.26142522041575
wafer,8,2.8284271247461903,0.32187532696373217,72.51476178920973
veins,34,5.830951894845301,0.663562985675844,72.57138235056215
gyros,11,3.3166247903554,0.37743227657225215,52.713742619105396
finer,18,4.242640687119285,0.48281299044559817,70.11243225754266
lapse,38,6.164414002968976,0.7015110113270104,83.51532799482325
sacks,359,18.947295321496416,2.1562043523508905,37.369570492598875
carne,31,5.5677643628300215,0.6336122147406381,79.90778937151177
septa,63,7.937253933193772,0.9032603960655945,83.7903421499636
ligne,6,2.449489742783178,0.27875221000201433,68.32484024913046
skiff,65,8.06225774829855,0.9174858443744932,37.16735420205451
orcas,9,3.0,0.34140033958903826,75.52374019250989
winch,4,2.0,0.22760022639269217,40.2329531667071
arras,44,6.6332495807108,0.7548645531445043,16.096416727331555
drams,18,4.242640687119285,0.48281299044559817,62.46865647496562
fuzed,6,2.449489742783178,0.27875221000201433,52.00194127638922
grids,28,5.291502622129181,0.602173597377063,54.6550190083313
gowns,64,8.0,0.9104009055707687,47.197282213055075
pappy,5,2.23606797749979,0.2544647889542007,31.00380166626223
reels,56,7.483314773547883,0.851602068313638,35.8974358974359
drone,39,6.244997998398398,0.7106814791286925,72.99199223489444
liven,3,1.7320508075688772,0.1971075779631609,66.4887163309876
trios,11,3.3166247903554,0.37743227657225215,71.40661651702659
cello,61,7.810249675906654,0.8888072972099026,54.784437434279695
temps,43,6.557438524302,0.7462372463436483,62.57380894604869
epics,9,3.0,0.34140033958903826,74.02733964248158
bells,63,7.937253933193772,0.9032603960655945,48.96060826660196
liras,2,1.4142135623730951,0.16093766348186608,78.67022567338024
poesy,1,1.0,0.11380011319634609,72.70888942813232
glean,18,4.242640687119285,0.48281299044559817,75.2649033406131
tweet,6,2.449489742783178,0.27875221000201433,5.993690851735014
talon,72,8.48528137423857,0.9656259808911963,68.76162743670629
equip,47,6.855654600401044,0.7801742695606897,66.83652835072394
genie,101,10.04987562112089,1.1436769832927562,32.59726603575184
valor,71,8.426149773176359,0.9588967979968356,65.72029442691903
slain,44,6.6332495807108,0.7548645531445043,75.1678395211518
aided,272,16.492422502470642,1.8768395476631246,75.02224379195988
chant,50,7.0710678118654755,0.8046883174093303,52.729919922348934
waved,94,9.695359714832659,1.1033330330272502,66.96594677667231
taker,85,9.219544457292887,1.0491852028586757,78.67831432500202
fords,51,7.14142842854285,0.8126953635517804,53.08582059370703
towed,95,9.746794344808963,1.109186299740766,65.97104262719404
rungs,9,3.0,0.34140033958903826,49.39739545417779
budge,40,6.324555320336759,0.7197351113708761,56.369813152147536
drape,10,3.1622776601683795,0.35986755568543805,78.2657930922915
edict,49,7.0,0.7966007923744226,69.3035670953652
loans,109,10.44030650891055,1.1881080625185696,74.5692793011405
wards,38,6.164414002968976,0.7015110113270104,60.745773679527616
aloft,65,8.06225774829855,0.9174858443744932,64.1025641025641
drags,11,3.3166247903554,0.37743227657225215,61.59508209981395
ionic,56,7.483314773547883,0.851602068313638,31.998705815740507
sagas,3,1.7320508075688772,0.1971075779631609,7.101836123918143
blows,120,10.954451150103322,1.2466177808856018,48.03850198171964
scoop,46,6.782329983125268,0.7718299198146276,26.854323384291835
dwell,20,4.47213595499958,0.5089295779084014,40.00647092129742
gurus,17,4.123105625617661,0.46920988691578114,29.410337296772624
tripe,13,3.605551275463989,0.410312143283032,73.52584324193157
unfit,33,5.744562646538029,0.6537318794395292,50.57833859095688
raids,295,17.175564037317667,1.9545811316578416,76.74512658739785
brink,92,9.591663046625438,1.0915323404471846,45.05378953328479
paced,71,8.426149773176359,0.9588967979968356,72.95963762840734
tiers,23,4.795831523312719,0.5457661702235923,82.61748766480628
stead,48,6.928203230275509,0.7884303118526436,84.87422146728139
poach,4,2.0,0.22760022639269217,60.30898649195178
stung,14,3.7416573867739413,0.425801034156819,46.91417940629296
perch,25,5.0,0.5690005659817304,56.62056135242254
gummy,10,3.1622776601683795,0.35986755568543805,21.693763649599607
fined,166,12.884098726725126,1.4662118935342179,65.42910296853515
grins,2,1.4142135623730951,0.16093766348186608,55.8359621451104
ribby,1,1.0,0.11380011319634609,35.34740758715522
lends,27,5.196152422706632,0.5913227338894826,66.19752487260374
gluon,4,2.0,0.22760022639269217,50.67540241041819
taper,4,2.0,0.22760022639269217,80.46590633341421
tiles,41,6.4031242374328485,0.7286762630301253,79.85925746178111
hangs,29,5.385164807134504,0.6128323646328858,56.65291595890964
haunt,27,5.196152422706632,0.5913227338894826,59.55674189112675
ouija,26,5.0990195135927845,0.5802689978372364,76.44584647739221
swats,1,1.0,0.11380011319634609,39.70719081129175
quits,22,4.69041575982343,0.533769844405832,54.873412602119224
stabs,8,2.8284271247461903,0.32187532696373217,40.653563051039384
pawns,30,5.477225575051661,0.6233088904428009,56.15950820998138
heirs,34,5.830951894845301,0.663562985675844,78.97759443500767
nymph,15,3.872983346207417,0.44074594320596727,27.50950416565558
ikons,1,1.0,0.11380011319634609,62.83264579794547
jetty,12,3.4641016151377544,0.3942151559263218,35.954056458788315
inlay,10,3.1622776601683795,0.35986755568543805,65.81735824638032
poise,16,4.0,0.45520045278538435,86.6941680821807
dazed,17,4.123105625617661,0.46920988691578114,56.5720294426919
expel,28,5.291502622129181,0.602173597377063,16.47658335355496
bazar,16,4.0,0.45520045278538435,16.622179082746904
paged,6,2.449489742783178,0.27875221000201433,71.07498180053385
inert,25,5.0,0.5690005659817304,75.79066569602847
flees,19,4.358898943540674,0.4960431931863621,27.73598641106527
biter,11,3.3166247903554,0.37743227657225215,72.19930437596051
waver,8,2.8284271247461903,0.32187532696373217,71.64927606567984
herbs,15,3.872983346207417,0.44074594320596727,63.924613766885045
boost,173,13.152946437965905,1.496806793505997,28.350723934320143
dales,12,3.4641016151377544,0.3942151559263218,84.59920731214106
menus,12,3.4641016151377544,0.3942151559263218,68.84251395292405
coven,10,3.1622776601683795,0.35986755568543805,63.342230850117275
niece,18,4.242640687119285,0.48281299044559817,34.48192186362534
boobs,19,4.358898943540674,0.4960431931863621,16.096416727331555
seams,18,4.242640687119285,0.48281299044559817,62.484833778209165
woven,17,4.123105625617661,0.46920988691578114,60.60826660195745
silks,17,4.123105625617661,0.46920988691578114,32.97743266197525
plaid,38,6.164414002968976,0.7015110113270104,64.895251961498
soles,13,3.605551275463989,0.410312143283032,58.50521718029605
tunic,26,5.0990195135927845,0.5802689978372364,53.433632613443336
satin,32,5.656854249492381,0.6437506539274643,75.44285367629216
smock,22,4.69041575982343,0.533769844405832,46.75240637385747
sexes,24,4.898979485566356,0.5575044200040287,5.087761870096254
gores,5,2.23606797749979,0.2544647889542007,77.3113322009221
widen,37,6.082762530298219,0.6922190644944299,65.55043274286177
snood,5,2.23606797749979,0.2544647889542007,29.741972013265382
soled,3,1.7320508075688772,0.1971075779631609,77.06058400064707
zoned,7,2.6457513110645907,0.3010867986885315,62.50101108145272
coats,124,11.135528725660043,1.2672244294812762,73.04052414462508
brine,25,5.0,0.5690005659817304,71.18013427161691
rinse,3,1.7320508075688772,0.1971075779631609,81.59831756046266
horde,28,5.291502622129181,0.602173597377063,70.37126910943945
elves,11,3.3166247903554,0.37743227657225215,26.870500687535383
shits,11,3.3166247903554,0.37743227657225215,34.684138154169695
octet,8,2.8284271247461903,0.32187532696373217,54.574132492113556
caner,1,1.0,0.11380011319634609,79.90778937151177
misty,54,7.3484692283495345,0.8362566300060431,51.702661166383564
topaz,44,6.6332495807108,0.7548645531445043,58.76405403219282
navel,16,4.0,0.45520045278538435,73.42877942247026
mufti,173,13.152946437965905,1.496806793505997,47.7634878265793
skeet,28,5.291502622129181,0.602173597377063,28.617649437838708
swine,29,5.385164807134504,0.6128323646328858,73.55819784841864
snack,51,7.14142842854285,0.8126953635517804,57.105880449729014
trait,33,5.744562646538029,0.6537318794395292,56.80660033972335
tarts,46,6.782329983125268,0.7718299198146276,52.171802960446485
skulk,1,1.0,0.11380011319634609,35.355496238776986
vivre,32,5.656854249492381,0.6437506539274643,59.75086953004934
odors,1,1.0,0.11380011319634609,33.24435816549381
nexus,26,5.0990195135927845,0.5802689978372364,64.83054274852381
nutty,19,4.358898943540674,0.4960431931863621,25.940305751031303
booze,10,3.1622776601683795,0.35986755568543805,35.590067135808454
colts,1056,32.49615361854384,3.698065960236141,55.38299765429102
flier,7,2.6457513110645907,0.3010867986885315,70.85658820674593
vapor,96,9.797958971132712,1.1150088400080573,62.711316023618856
delft,15,3.872983346207417,0.44074594320596727,55.730809674027334
spank,13,3.605551275463989,0.410312143283032,56.64482730728786
rupee,24,4.898979485566356,0.5575044200040287,31.08468818247998
spina,39,6.244997998398398,0.7106814791286925,72.15886111785164
nabla,5,2.23606797749979,0.2544647889542007,20.85254388093505
payed,11,3.3166247903554,0.37743227657225215,72.2397476340694
moans,2,1.4142135623730951,0.16093766348186608,71.01027258755964
axels,1,1.0,0.11380011319634609,78.95332848014235
kebab,44,6.6332495807108,0.7548645531445043,59.33025964571704
skirt,86,9.273618495495704,1.0553388345271397,56.49114292647416
houri,6,2.449489742783178,0.27875221000201433,65.96295397557226
preps,4,2.0,0.22760022639269217,55.35064304780392
perks,27,5.196152422706632,0.5913227338894826,63.81946129580198
hives,7,2.6457513110645907,0.3010867986885315,69.95065922510716
taffy,16,4.0,0.45520045278538435,39.828520585618364
pavan,7,2.6457513110645907,0.3010867986885315,15.910377740030734
janes,16,4.0,0.45520045278538435,77.99886758877292
cadre,95,9.746794344808963,1.109186299740766,78.72684623473266
fussy,9,3.0,0.34140033958903826,22.664401844212566
visas,30,5.477225575051661,0.6233088904428009,49.162824557146315
timid,9,3.0,0.34140033958903826,19.96279220253983
noisy,45,6.708203932499369,0.7633943668626022,64.36140095446089
fount,4,2.0,0.22760022639269217,49.97977837094555
earls,43,6.557438524302,0.7462372463436483,89.28253660114859
wilts,3,1.7320508075688772,0.1971075779631609,53.24759362614252
lyres,1,1.0,0.11380011319634609,68.35719485561756
gloom,8,2.8284271247461903,0.32187532696373217,18.33697322656313
slime,32,5.656854249492381,0.6437506539274643,76.02523659305993
nanny,36,6.0,0.6828006791780765,30.987624363018675
seize,149,12.206555615733702,1.3891074108079895,36.12391814284559
lings,1,1.0,0.11380011319634609,53.07773194208525
toyed,4,2.0,0.22760022639269217,67.98511688101591
peaty,1,1.0,0.11380011319634609,74.43986087519211
limbo,26,5.0990195135927845,0.5802689978372364,54.39618215643451
clamp,17,4.123105625617661,0.46920988691578114,49.9959556741891
serum,53,7.280109889280518,0.8284773294819615,72.34490010515246
bates,145,12.041594578792296,1.3703348261310708,82.46380328399255
acorn,53,7.280109889280518,0.8284773294819615,68.69691822373208
tater,34,5.830951894845301,0.663562985675844,67.41891126749171
puffy,17,4.123105625617661,0.46920988691578114,23.165898244762595
forte,24,4.898979485566356,0.5575044200040287,70.53304214187494
warts,4,2.0,0.22760022639269217,62.945886920650324
meads,15,3.872983346207417,0.44074594320596727,81.0402005985602
bugle,41,6.4031242374328485,0.7286762630301253,58.29491223812989
optic,40,6.324555320336759,0.7197351113708761,57.008816630267724
debit,24,4.898979485566356,0.5575044200040287,67.515975086953
snark,12,3.4641016151377544,0.3942151559263218,62.41203591361318
bosun,3,1.7320508075688772,0.1971075779631609,56.855132249454016
stork,35,5.916079783099616,0.6732505489953509,55.892582706462825
freer,23,4.795831523312719,0.5457661702235923,5.734853999838227
binds,23,4.795831523312719,0.5457661702235923,51.24969667556417
gloss,30,5.477225575051661,0.6233088904428009,32.74286176494378
thong,22,4.69041575982343,0.533769844405832,43.306640782981475
caddy,13,3.605551275463989,0.410312143283032,37.15926555043275
synch,9,3.0,0.34140033958903826,37.61223004125212
kooks,32,5.656854249492381,0.6437506539274643,15.950820998139609
bowls,171,13.076696830622021,1.488129579559086,48.03850198171964
folly,18,4.242640687119285,0.48281299044559817,27.33155382997654
desks,9,3.0,0.34140033958903826,41.66464450376122
agile,27,5.196152422706632,0.5913227338894826,86.72652268866779
bandy,19,4.358898943540674,0.4960431931863621,48.839278492275334
fauna,63,7.937253933193772,0.9032603960655945,24.063738574779585
twang,3,1.7320508075688772,0.1971075779631609,48.92825366011485
suing,30,5.477225575051661,0.6233088904428009,57.35662865000404
raged,41,6.4031242374328485,0.7286762630301253,76.84219040685917
zowie,14,3.7416573867739413,0.425801034156819,70.60584000647091
aorta,11,3.3166247903554,0.37743227657225215,39.0843646364151
nukes,16,4.0,0.45520045278538435,67.60495025479253
radon,55,7.416198487095663,0.8439642273180571,69.31974439860873
dames,19,4.358898943540674,0.4960431931863621,81.0402005985602
flair,70,8.366600265340756,0.9521200572643572,67.18434037046025
elegy,6,2.449489742783178,0.27875221000201433,19.35614333090674
tiara,17,4.123105625617661,0.46920988691578114,39.68292485642643
ulnar,3,1.7320508075688772,0.1971075779631609,65.40483701366982
whish,3,1.7320508075688772,0.1971075779631609,36.512173420690765
raver,9,3.0,0.34140033958903826,58.254468980021024
hazed,1,1.0,0.11380011319634609,67.4189112674917
mince,4,2.0,0.22760022639269217,66.6504893634231
tasty,29,5.385164807134504,0.6128323646328858,46.14575750222438
molar,12,3.4641016151377544,0.3942151559263218,68.42999272021352
cocks,39,6.244997998398398,0.7106814791286925,36.584971285286734
tacit,23,4.795831523312719,0.5457661702235923,51.50044487583919
corgi,11,3.3166247903554,0.37743227657225215,58.0684299927202
cysts,2,1.4142135623730951,0.16093766348186608,21.515813313920567
dough,14,3.7416573867739413,0.425801034156819,46.12958019898082
solon,34,5.830951894845301,0.663562985675844,31.66707109924775
vomit,17,4.123105625617661,0.46920988691578114,52.73800857397072
raped,80,8.94427190999916,1.0178591558168029,78.2657930922915
groin,57,7.54983443527075,0.8591720133474829,59.87219930437595
edger,1,1.0,0.11380011319634609,23.45708970314648
tacky,8,2.8284271247461903,0.32187532696373217,48.77456927930113
haste,35,5.916079783099616,0.6732505489953509,83.4344414786055
sluts,17,4.123105625617661,0.46920988691578114,31.61045053789533
poops,22,4.69041575982343,0.533769844405832,16.136859985440424
crook,54,7.3484692283495345,0.8362566300060431,21.74229555933026
enema,7,2.6457513110645907,0.3010867986885315,40.41090350238615
softs,1,1.0,0.11380011319634609,32.047237725471156
elope,5,2.23606797749979,0.2544647889542007,34.16646445037612
vouch,11,3.3166247903554,0.37743227657225215,43.67063010596133
dunce,9,3.0,0.34140033958903826,61.84583030008896
sware,2,1.4142135623730951,0.16093766348186608,84.00064709212973
foals,6,2.449489742783178,0.27875221000201433,69.9102159669983
coder,3,1.7320508075688772,0.1971075779631609,71.18822292323868
truce,130,11.40175425099138,1.2975209243997392,67.5483296934401
rites,27,5.196152422706632,0.5913227338894826,82.61748766480626
herds,11,3.3166247903554,0.37743227657225215,66.33503195017391
crypt,14,3.7416573867739413,0.425801034156819,35.66286500040443
giver,68,8.246211251235321,0.9384197738315623,65.55852139448353
swipe,14,3.7416573867739413,0.425801034156819,71.29337539432176
bared,30,5.477225575051661,0.6233088904428009,76.93925422632046
penal,71,8.426149773176359,0.9588967979968356,76.68850602604546
annex,55,7.416198487095663,0.8439642273180571,56.6367386556661
antic,5,2.23606797749979,0.2544647889542007,66.8122623958586
lease,107,10.344080432788601,1.1771575241634513,50.79673218474479
bakes,2,1.4142135623730951,0.16093766348186608,77.39221871713984
natch,2,1.4142135623730951,0.16093766348186608,52.729919922348934
fecal,33,5.744562646538029,0.6537318794395292,72.49049583434442
combo,21,4.58257569495584,0.521497632816799,15.886111785165413
slurp,14,3.7416573867739413,0.425801034156819,51.565154088813394
lipid,72,8.48528137423857,0.9656259808911963,20.23780635768017
hertz,57,7.54983443527075,0.8591720133474829,54.7197282213055
hocus,5,2.23606797749979,0.2544647889542007,56.022001132411205
yokel,8,2.8284271247461903,0.32187532696373217,64.83863140014559
tempt,5,2.23606797749979,0.2544647889542007,40.43516945725147
crumb,1,1.0,0.11380011319634609,38.04901722882794
timer,66,8.12403840463596,0.9245164900590352,72.97581493165089
mores,7,2.6457513110645907,0.3010867986885315,78.18490657607376
gaunt,22,4.69041575982343,0.533769844405832,58.489039877052484
homey,25,5.0,0.5690005659817304,62.711316023618856
biffy,5,2.23606797749979,0.2544647889542007,28.27792606972417
taxon,7,2.6457513110645907,0.3010867986885315,61.19064951872522
threw,1784,42.23742416388575,4.806623650972282,57.170589662703215
flack,18,4.242640687119285,0.48281299044559817,46.364151096012286
polis,5,2.23606797749979,0.2544647889542007,65.36439375556094
clump,5,2.23606797749979,0.2544647889542007,36.61732589177383
kinky,18,4.242640687119285,0.48281299044559817,31.699425705734853
cupid,53,7.280109889280518,0.8284773294819615,48.96869691822372
chops,8,2.8284271247461903,0.32187532696373217,48.73412602119225
matey,4,2.0,0.22760022639269217,73.88983256491142
bruit,1,1.0,0.11380011319634609,55.148426757259564
avast,5,2.23606797749979,0.2544647889542007,26.02119226724904
pygmy,33,5.744562646538029,0.6537318794395292,13.93674674431772
blaze,180,13.416407864998739,1.5267887337252044,68.3733721588611
moola,8,2.8284271247461903,0.32187532696373217,40.42708080562969
lambs,29,5.385164807134504,0.6128323646328858,57.300008088651616
gruff,16,4.0,0.45520045278538435,27.768341017552366
quids,1,1.0,0.11380011319634609,52.673299360996516
uvula,4,2.0,0.22760022639269217,36.39084364636414
pithy,4,2.0,0.22760022639269217,42.80514438243144
shady,76,8.717797887081348,0.9920863863727242,56.636738655666086
chump,6,2.449489742783178,0.27875221000201433,33.25244681711558
fucks,17,4.123105625617661,0.46920988691578114,39.06818733317155
druid,29,5.385164807134504,0.6128323646328858,43.07206988595001
whips,9,3.0,0.34140033958903826,46.59872199304376
spool,17,4.123105625617661,0.46920988691578114,29.402248645150852
stair,18,4.242640687119285,0.48281299044559817,78.94523982852057
saucy,4,2.0,0.22760022639269217,63.65768826336648
zetas,2,1.4142135623730951,0.16093766348186608,79.0665696028472
bodes,6,2.449489742783178,0.27875221000201433,72.72506673137586
namer,9,3.0,0.34140033958903826,78.89670791878993
kudos,46,6.782329983125268,0.7718299198146276,55.213135970233765
rondo,17,4.123105625617661,0.46920988691578114,26.417536196716
angst,18,4.242640687119285,0.48281299044559817,60.29280918870825
foils,3,1.7320508075688772,0.1971075779631609,62.970152875515645
radii,14,3.7416573867739413,0.425801034156819,43.66254145433955
